Date,Name,Symbol,Open,High,Low,Close,Adj Close,Volume
09-05-2023,HANG SENG INDEX,HSI,20252.13,20297.83,19817.78,19867.58,19867.58,4037919400
09-05-2023,Shenzhen Index,399001.SZ,11208.74,11265.33,11121.97,11125.02,11125.02,1907500
09-05-2023,Cboe UK 100,BUK100P,778.28,779.33,773.51,775.37,775.37,-
09-05-2023,TSEC weighted index,TWII,15702.26,15744.27,15635.9,15727.7,15727.7,2864700
09-05-2023,DAX PERFORMANCE-INDEX,GDAXI,15950.89,15962.62,15879.56,15955.48,15955.48,60426400
09-05-2023,SSE Composite Index,000001.SS,3402.39,3418.95,3356.12,3357.67,3357.67,573000
09-05-2023,Russell 2000,RUT,1747.44,1756.09,1737.7,1749.68,1749.68,3810140000
09-05-2023,MERVAL,MERV,304395.91,310950.5,304395.91,307773.31,307773.31,-
08-05-2023,TSEC weighted index,TWII,15648.54,15757.8,15648.54,15699.57,15699.57,2829600
08-05-2023,Top 40 USD Net TRI Index,JN0U.JO,4245.79,4301.19,4237.68,4285.26,4285.26,-
08-05-2023,NASDAQ Composite,IXIC,12231.68,12264.99,12178.26,12256.92,12256.92,4216360000
08-05-2023,Dow Jones Industrial Average,DJI,33715.15,33747.49,33509.23,33618.69,33618.69,225680000
08-05-2023,HANG SENG INDEX,HSI,20128.18,20321.74,20081.7,20297.03,20297.03,4288098900
08-05-2023,S&P/ASX 200,AXJO,7220.2,7292.4,7220.2,7276.5,7276.5,645500
08-05-2023,CAC 40,FCHI,7427.96,7456.46,7416.22,7440.91,7440.91,46786900
08-05-2023,S&P/TSX Composite index,GSPTSE,20586.6,20627.8,20544.2,20585.2,20585.2,217315900
08-05-2023,SSE Composite Index,000001.SS,3340.99,3400.18,3340.99,3395,3395,534100
08-05-2023,ESTX 50 PR.EUR,STOXX50E,4335.22,4355.41,4334.13,4348.65,4348.65,19641400
08-05-2023,TA-125,TA125.TA,1800.13,1805.25,1786.46,1787.74,1787.74,70100800
08-05-2023,MERVAL,MERV,297145.91,305235,297145.91,304395.91,304395.91,-
08-05-2023,Cboe UK 100,BUK100P,778.28,778.28,778.28,778.28,778.28,-
08-05-2023,NYSE AMEX COMPOSITE INDEX,XAX,4023.65,4071.31,4023.65,4034.51,4034.51,-
08-05-2023,IBOVESPA,BVSP,105161,106716,105161,106042,106042,13259200
08-05-2023,MOEX Russia Index,IMOEX.ME,2528.74,2538.23,2513.84,2527.59,2527.59,-
08-05-2023,Russell 2000,RUT,1766.42,1768.21,1748.32,1754.47,1754.47,3641640000
08-05-2023,NYSE COMPOSITE,NYA,15380.87,15448.71,15353.68,15391.27,15391.27,3641640000
08-05-2023,S&P 500,GSPC,4136.98,4142.3,4123.81,4138.12,4138.12,3641640000
08-05-2023,KOSPI Composite Index,KS11,2518.53,2525.84,2511.13,2513.21,2513.21,653900
08-05-2023,Shenzhen Index,399001.SZ,11206.33,11234.92,11158.83,11225.77,11225.77,1711400
08-05-2023,DAX PERFORMANCE-INDEX,GDAXI,15967.57,15996.16,15933.69,15952.83,15952.83,40927300
08-05-2023,IPC MEXICO,MXX,54989.64,55265.4,54843.22,55033.12,55033.12,140876800
08-05-2023,S&P/NZX 50 INDEX GROSS,NZ50,11889.01,11942.49,11873.09,11942.49,11942.49,15374000
08-05-2023,ALL ORDINARIES,AORD,7413.3,7487,7413.3,7472.1,7472.1,1086473300
08-05-2023,Euronext 100 Index,N100,1369.07,1375.75,1367.82,1372.87,1372.87,222789400
08-05-2023,IDX COMPOSITE,JKSE,6787.49,6798.32,6756.66,6769.63,6769.63,179625500
08-05-2023,Nikkei 225,N225,29095.46,29144.12,28931.81,28949.88,28949.88,74100000
08-05-2023,CBOE Volatility Index,VIX,17.73,17.88,16.83,16.98,16.98,-
08-05-2023,S&P BSE SENSEX,BSESN,61166.09,61854.19,61166.09,61764.25,61764.25,7900
08-05-2023,S&P/CLX IPSA,IPSA,-,-,-,-,-,-
08-05-2023,BEL 20,BFX,3800.54,3805.96,3784.36,3805.96,3805.96,4400
07-05-2023,TA-125,TA125.TA,1798.23,1800.8,1796.11,1800.14,1800.14,33801700
05-05-2023,NYSE AMEX COMPOSITE INDEX,XAX,3914.13,4043.4,3914.13,4023.65,4023.65,-
05-05-2023,Shenzhen Index,399001.SZ,11260.62,11262.33,11124.91,11180.87,11180.87,1698700
05-05-2023,Euronext 100 Index,N100,1351.37,1369.01,1351.37,1368.82,1368.82,358443300
05-05-2023,SSE Composite Index,000001.SS,3350.65,3364.14,3321.19,3334.5,3334.5,436500
05-05-2023,TSEC weighted index,TWII,15627.93,15673.62,15578.67,15626.07,15626.07,2294100
05-05-2023,S&P/ASX 200,AXJO,7193.1,7220.2,7168.4,7220,7220,624200
05-05-2023,BEL 20,BFX,3759.63,3801.07,3749.47,3799.88,3799.88,5902100
05-05-2023,ALL ORDINARIES,AORD,7388.2,7413.1,7363.5,7413.1,7413.1,1076994600
05-05-2023,IPC MEXICO,MXX,54747.84,55047.85,54699.59,54937.39,54937.39,206689500
05-05-2023,HANG SENG INDEX,HSI,20061,20208.75,19968.41,20049.31,20049.31,3321243000
05-05-2023,Russell 2000,RUT,1742.52,1763.78,1742.52,1759.88,1759.88,4186270000
05-05-2023,S&P/NZX 50 INDEX GROSS,NZ50,11968.55,11977.96,11859.13,11889.01,11889.01,22961800
05-05-2023,IBOVESPA,BVSP,102175,105306,102175,105148,105148,16699500
05-05-2023,CBOE Volatility Index,VIX,19.5,19.63,16.69,17.19,17.19,-
05-05-2023,NASDAQ Composite,IXIC,12073.03,12264.83,12065.72,12235.41,12235.41,4574790000
05-05-2023,CAC 40,FCHI,7388.01,7437.6,7354.6,7432.93,7432.93,70692800
05-05-2023,IDX COMPOSITE,JKSE,6844.03,6851.59,6733.78,6787.63,6787.63,148189400
05-05-2023,DAX PERFORMANCE-INDEX,GDAXI,15837.44,15961.54,15755.97,15961.02,15961.02,69955200
05-05-2023,Cboe UK 100,BUK100P,770.87,778.33,770.87,778.28,778.28,-
05-05-2023,S&P/CLX IPSA,IPSA,-,-,-,-,-,-
05-05-2023,S&P BSE SENSEX,BSESN,61163.1,61585.5,61002.17,61054.29,61054.29,5600
05-05-2023,Dow Jones Industrial Average,DJI,33248.55,33748.43,33248.55,33674.38,33674.38,316350000
05-05-2023,NYSE COMPOSITE,NYA,15117.67,15419.57,15117.67,15380.87,15380.87,4186270000
05-05-2023,MOEX Russia Index,IMOEX.ME,2544.47,2555.39,2529.08,2538.24,2538.24,-
05-05-2023,Top 40 USD Net TRI Index,JN0U.JO,4220.26,4257.36,4206.53,4231.21,4231.21,-
05-05-2023,S&P 500,GSPC,4084.73,4147.02,4084.73,4136.25,4136.25,4186270000
05-05-2023,S&P/TSX Composite index,GSPTSE,20305.4,20565.6,20305.4,20542,20542,227862200
05-05-2023,ESTX 50 PR.EUR,STOXX50E,4280.92,4340.48,4280.92,4340.43,4340.43,31872600
05-05-2023,MERVAL,MERV,283553,298383.5,283553,297140.09,297140.09,-
04-05-2023,CAC 40,FCHI,7381.4,7393.02,7316.14,7340.77,7340.77,79974300
04-05-2023,NYSE AMEX COMPOSITE INDEX,XAX,3934.3,3990.71,3908.96,3914.13,3914.13,-
04-05-2023,BEL 20,BFX,3761.92,3773.69,3712.71,3737.39,3737.39,6500
04-05-2023,HANG SENG INDEX,HSI,19695.73,19979.77,19695.73,19948.73,19948.73,3206294300
04-05-2023,S&P/ASX 200,AXJO,7199.1,7201.7,7141.8,7193.1,7193.1,598500
04-05-2023,Russell 2000,RUT,1727.24,1728.39,1704.82,1718.81,1718.81,4920090000
04-05-2023,S&P/CLX IPSA,IPSA,-,-,-,-,-,-
04-05-2023,KOSPI Composite Index,KS11,2494.82,2502.14,2486.09,2500.94,2500.94,809100
04-05-2023,IPC MEXICO,MXX,54971.43,55264.6,54593.06,54667.21,54667.21,158878300
04-05-2023,Dow Jones Industrial Average,DJI,33347.78,33354.86,32937.5,33127.74,33127.74,305160000
04-05-2023,TA-125,TA125.TA,1797.73,1800.27,1783.84,1786.8,1786.8,185780300
04-05-2023,ESTX 50 PR.EUR,STOXX50E,4280.66,4302.04,4264.41,4287.03,4287.03,31081600
04-05-2023,TSEC weighted index,TWII,15548.02,15622.41,15523.5,15609.03,15609.03,2461600
04-05-2023,Shenzhen Index,399001.SZ,11310.35,11329,11242.12,11273.87,11273.87,1865600
04-05-2023,MOEX Russia Index,IMOEX.ME,2524.97,2547.2,2524.36,2524.51,2524.51,-
04-05-2023,CBOE Volatility Index,VIX,19.17,21.33,18.67,20.09,20.09,-
04-05-2023,ALL ORDINARIES,AORD,7389,7393.2,7336.6,7388.2,7388.2,1016313200
04-05-2023,SSE Composite Index,000001.SS,3306.48,3352.75,3302.03,3350.46,3350.46,483400
04-05-2023,Euronext 100 Index,N100,1355.09,1356.47,1344.5,1350.26,1350.26,364074100
04-05-2023,S&P BSE SENSEX,BSESN,61258.13,61797.91,61119.56,61749.25,61749.25,8100
04-05-2023,IBOVESPA,BVSP,101798,103321,101063,102174,102174,14837300
04-05-2023,S&P/TSX Composite index,GSPTSE,20423.7,20444.2,20237.2,20238.2,20238.2,223576300
04-05-2023,MERVAL,MERV,289394.19,291375.41,281361.31,281752.5,281752.5,-
04-05-2023,Cboe UK 100,BUK100P,778.87,778.87,769.27,770.87,770.87,-
04-05-2023,NASDAQ Composite,IXIC,11997.34,12033.15,11925.37,11966.4,11966.4,4745780000
04-05-2023,S&P 500,GSPC,4082.55,4082.61,4048.28,4061.22,4061.22,4920090000
04-05-2023,NYSE COMPOSITE,NYA,15233.85,15233.85,15055.43,15117.67,15117.67,4920090000
04-05-2023,Top 40 USD Net TRI Index,JN0U.JO,4274.47,4281.15,4203.04,4207.37,4207.37,-
04-05-2023,S&P/NZX 50 INDEX GROSS,NZ50,11907.99,11968.55,11868.85,11968.55,11968.55,16620700
04-05-2023,IDX COMPOSITE,JKSE,6812.72,6846.12,6780.09,6844.03,6844.03,137517900
04-05-2023,DAX PERFORMANCE-INDEX,GDAXI,15781.46,15796.71,15662.32,15734.24,15734.24,81687600
03-05-2023,IPC MEXICO,MXX,55216.13,55323.65,54919.79,54947.01,54947.01,172724800
03-05-2023,MERVAL,MERV,295631,296329.31,287570.41,288007.91,288007.91,-
03-05-2023,IDX COMPOSITE,JKSE,6863.3,6865.61,6776.9,6812.72,6812.72,121306900
03-05-2023,S&P/ASX 200,AXJO,7254.4,7254.4,7160.7,7197.4,7197.4,738400
03-05-2023,Dow Jones Industrial Average,DJI,33726.64,33811.84,33396.05,33414.24,33414.24,286900000
03-05-2023,ESTX 50 PR.EUR,STOXX50E,4303.53,4329.03,4303.53,4310.18,4310.18,27493200
03-05-2023,NYSE AMEX COMPOSITE INDEX,XAX,4038.06,4048.54,3933.28,3934.3,3934.3,-
03-05-2023,KOSPI Composite Index,KS11,2510.19,2514.37,2497.83,2501.4,2501.4,887300
03-05-2023,Cboe UK 100,BUK100P,777.42,782.03,777.42,778.87,778.87,-
03-05-2023,DAX PERFORMANCE-INDEX,GDAXI,15774.02,15868.88,15745.98,15815.06,15815.06,61988400
03-05-2023,NASDAQ Composite,IXIC,12097.04,12212.55,12022.46,12025.33,12025.33,5782160000
03-05-2023,Euronext 100 Index,N100,1353.54,1361.08,1353.54,1355.39,1355.39,298858700
03-05-2023,BEL 20,BFX,3769.53,3775.21,3757.41,3770.88,3770.88,5500
03-05-2023,S&P BSE SENSEX,BSESN,61274.96,61274.96,61024.44,61193.3,61193.3,6100
03-05-2023,S&P/NZX 50 INDEX GROSS,NZ50,12037.81,12037.81,11881.23,11907.99,11907.99,17588800
03-05-2023,TA-125,TA125.TA,1767.2,1792.05,1766.45,1788.99,1788.99,77387800
03-05-2023,MOEX Russia Index,IMOEX.ME,2585.4,2586.17,2532.42,2532.42,2532.42,-
03-05-2023,TSEC weighted index,TWII,15629.51,15629.51,15530.79,15553.41,15553.41,2511600
03-05-2023,ALL ORDINARIES,AORD,7459.8,7459.8,7350.9,7389,7389,1135919000
03-05-2023,IBOVESPA,BVSP,101927,102331,101433,101797,101797,11688200
03-05-2023,CBOE Volatility Index,VIX,17.82,18.83,17.19,18.34,18.34,-
03-05-2023,NYSE COMPOSITE,NYA,15314.57,15421.47,15227.66,15233.85,15233.85,4246510000
03-05-2023,S&P/CLX IPSA,IPSA,-,-,-,-,-,-
03-05-2023,S&P 500,GSPC,4122.25,4148.3,4088.86,4090.75,4090.75,4246510000
03-05-2023,Top 40 USD Net TRI Index,JN0U.JO,4193.84,4270.79,4193.84,4270.79,4270.79,-
03-05-2023,Russell 2000,RUT,1735.69,1767.7,1735.69,1739.28,1739.28,4246510000
03-05-2023,S&P/TSX Composite index,GSPTSE,20397.3,20498.9,20350,20354.7,20354.7,238384500
03-05-2023,HANG SENG INDEX,HSI,19686.15,19721.96,19538.72,19699.16,19699.16,1460653600
03-05-2023,CAC 40,FCHI,7410.56,7445.95,7395.82,7403.83,7403.83,61108100
02-05-2023,CAC 40,FCHI,7466.82,7505.92,7374.06,7383.2,7383.2,83037300
02-05-2023,DAX PERFORMANCE-INDEX,GDAXI,15950.36,16011.56,15707.55,15726.94,15726.94,80224800
02-05-2023,Dow Jones Industrial Average,DJI,34017.62,34017.75,33436.66,33684.53,33684.53,274460000
02-05-2023,S&P 500,GSPC,4164.1,4164.1,4089.72,4119.58,4119.58,4486130000
02-05-2023,S&P/NZX 50 INDEX GROSS,NZ50,12002.97,12037.81,11965.9,12037.81,12037.81,30328300
02-05-2023,S&P/CLX IPSA,IPSA,-,-,-,-,-,-
02-05-2023,NYSE COMPOSITE,NYA,15535.89,15535.89,15189.25,15314.89,15314.89,4486130000
02-05-2023,MERVAL,MERV,297960,298388.19,288650.5,295631,295631,-
02-05-2023,NASDAQ Composite,IXIC,12198.02,12206.58,12015.23,12080.51,12080.51,5501410000
02-05-2023,ALL ORDINARIES,AORD,7523.9,7526,7441.7,7459.8,7459.8,1033015800
02-05-2023,TA-125,TA125.TA,1762.79,1775.82,1758.28,1770.14,1770.14,100841200
02-05-2023,IBOVESPA,BVSP,104431,104447,101569,101927,101927,12018000
02-05-2023,BEL 20,BFX,3809.06,3815.59,3759.33,3760.41,3760.41,6900
02-05-2023,MOEX Russia Index,IMOEX.ME,2623.29,2635.53,2560.09,2580.51,2580.51,-
02-05-2023,S&P BSE SENSEX,BSESN,61301.61,61486.24,61255,61354.71,61354.71,6700
02-05-2023,IPC MEXICO,MXX,55059.26,55229.38,54689.36,55179.43,55179.43,248185000
02-05-2023,Russell 2000,RUT,1761.15,1761.15,1716.22,1732.11,1732.11,4486130000
02-05-2023,KOSPI Composite Index,KS11,2504.01,2524.42,2503.21,2524.39,2524.39,700300
02-05-2023,CBOE Volatility Index,VIX,16.27,19.81,16.26,17.78,17.78,-
02-05-2023,Top 40 USD Net TRI Index,JN0U.JO,4250.33,4265.34,4175.03,4177.92,4177.92,-
02-05-2023,IDX COMPOSITE,JKSE,6915.72,6920.34,6814.34,6863.3,6863.3,136480100
02-05-2023,ESTX 50 PR.EUR,STOXX50E,4353.41,4372.66,4291.66,4294.85,4294.85,33749900
02-05-2023,S&P/TSX Composite index,GSPTSE,20579.2,20579.2,20282.1,20407.6,20407.6,254437000
02-05-2023,TSEC weighted index,TWII,15588.68,15651.23,15532.63,15636.48,15636.48,2915700
02-05-2023,Nikkei 225,N225,29278.8,29278.8,29083.13,29157.95,29157.95,63900000
02-05-2023,Cboe UK 100,BUK100P,786.44,789.8,777.42,777.42,777.42,-
02-05-2023,NYSE AMEX COMPOSITE INDEX,XAX,4173.1,4182.79,4013.85,4038.06,4038.06,-
02-05-2023,S&P/ASX 200,AXJO,7334.2,7334.9,7248.1,7267.4,7267.4,685900
02-05-2023,HANG SENG INDEX,HSI,20122.9,20286.46,19761.13,19933.81,19933.81,1459412900
02-05-2023,Euronext 100 Index,N100,1373.31,1376.59,1352.15,1353.22,1353.22,364082900
01-05-2023,TA-125,TA125.TA,1756.52,1772.85,1755.4,1762.25,1762.25,67090500
01-05-2023,CBOE Volatility Index,VIX,16.41,16.62,15.53,16.08,16.08,-
01-05-2023,Dow Jones Industrial Average,DJI,34116.81,34257.83,34030.14,34051.7,34051.7,244190000
01-05-2023,ALL ORDINARIES,AORD,7501,7559.3,7501,7524.2,7524.2,1012160400
01-05-2023,NYSE COMPOSITE,NYA,15545.88,15622.56,15525.9,15535.89,15535.89,3321370000
01-05-2023,S&P/NZX 50 INDEX GROSS,NZ50,12019.84,12019.84,11933.44,12002.97,12002.97,33023500
01-05-2023,Nikkei 225,N225,29058.05,29145.89,29016.83,29123.18,29123.18,73400000
01-05-2023,S&P/TSX Composite index,GSPTSE,20663.7,20766.9,20613.3,20615.1,20615.1,189384700
01-05-2023,S&P/ASX 200,AXJO,7317.6,7368,7317.6,7334.6,7334.6,595500
01-05-2023,S&P 500,GSPC,4166.79,4186.92,4164.12,4167.87,4167.87,3321370000
01-05-2023,NASDAQ Composite,IXIC,12210.05,12261.32,12181.08,12212.6,12212.6,5168430000
01-05-2023,NYSE AMEX COMPOSITE INDEX,XAX,4199.5,4228.59,4170.14,4173.1,4173.1,-
01-05-2023,Russell 2000,RUT,1765.45,1785.2,1764.32,1769.21,1769.21,3321370000
30-04-2023,TA-125,TA125.TA,1744.44,1759.55,1744.39,1754.06,1754.06,39108600
28-04-2023,IDX COMPOSITE,JKSE,6945.48,6958.67,6897.71,6915.72,6915.72,130620700
28-04-2023,S&P/TSX Composite index,GSPTSE,20502.3,20661,20499.5,20636.5,20636.5,234250900
28-04-2023,S&P BSE SENSEX,BSESN,60721.61,61209.46,60507.83,61112.44,61112.44,7200
28-04-2023,S&P/NZX 50 INDEX GROSS,NZ50,11918.22,12019.84,11916.63,12019.84,12019.84,41744600
28-04-2023,MERVAL,MERV,296808.91,298249.91,290808.5,297960,297960,-
28-04-2023,DAX PERFORMANCE-INDEX,GDAXI,15884.79,15922.38,15688.17,15922.38,15922.38,91511200
28-04-2023,SSE Composite Index,000001.SS,3283.12,3324.88,3283.12,3323.27,3323.27,401600
28-04-2023,MOEX Russia Index,IMOEX.ME,2653.93,2657.9,2608.02,2634.94,2634.94,-
28-04-2023,NASDAQ Composite,IXIC,12117.54,12227.72,12082.57,12226.58,12226.58,5331380000
28-04-2023,S&P/CLX IPSA,IPSA,-,-,-,-,-,-
28-04-2023,ALL ORDINARIES,AORD,7482.2,7520.1,7482.2,7501,7501,1154683600
28-04-2023,Top 40 USD Net TRI Index,JN0U.JO,4247.97,4274.68,4181.09,4267.29,4267.29,-
28-04-2023,Russell 2000,RUT,1749.85,1773.02,1746.84,1768.99,1768.99,4087800000
28-04-2023,BEL 20,BFX,3784.48,3801.89,3756.62,3801.81,3801.81,7400
28-04-2023,TSEC weighted index,TWII,15477.34,15580.63,15477.34,15579.18,15579.18,2999300
28-04-2023,S&P 500,GSPC,4129.63,4170.06,4127.18,4169.48,4169.48,4087800000
28-04-2023,KOSPI Composite Index,KS11,2511.79,2517.13,2489.58,2501.53,2501.53,776400
28-04-2023,Shenzhen Index,399001.SZ,11228.46,11340.46,11228.46,11338.67,11338.67,1618500
28-04-2023,Nikkei 225,N225,28705.91,28879.24,28499.51,28856.44,28856.44,104000000
28-04-2023,Cboe UK 100,BUK100P,783.07,786.56,779.2,786.44,786.44,-
28-04-2023,IPC MEXICO,MXX,54453.54,55178.62,54436.52,55121.22,55121.22,241583200
28-04-2023,Dow Jones Industrial Average,DJI,33797.43,34104.56,33728.4,34098.16,34098.16,354310000
28-04-2023,IBOVESPA,BVSP,102923,104432,102449,104432,104432,13080900
28-04-2023,CBOE Volatility Index,VIX,17.21,17.65,15.72,15.78,15.78,-
28-04-2023,NYSE COMPOSITE,NYA,15431.64,15560.01,15371.45,15545.88,15545.88,4087800000
28-04-2023,HANG SENG INDEX,HSI,19936.02,20167.88,19879.07,19894.57,19894.57,2574855500
28-04-2023,ESTX 50 PR.EUR,STOXX50E,4353.92,4376.3,4305.63,4359.31,4359.31,39594900
28-04-2023,Euronext 100 Index,N100,1369.12,1373.19,1356.2,1372.9,1372.9,208928800
28-04-2023,CAC 40,FCHI,7498.62,7505.05,7403.2,7491.5,7491.5,87006000
28-04-2023,S&P/ASX 200,AXJO,7304.8,7329.6,7297,7309.2,7309.2,744600
28-04-2023,NYSE AMEX COMPOSITE INDEX,XAX,4191,4229.56,4132.45,4199.5,4199.5,-
27-04-2023,CBOE Volatility Index,VIX,18.43,18.43,16.72,17.03,17.03,-
27-04-2023,IBOVESPA,BVSP,102310,103177,101975,102923,102923,11302800
27-04-2023,S&P 500,GSPC,4075.29,4138.24,4075.29,4135.35,4135.35,3750550000
27-04-2023,ESTX 50 PR.EUR,STOXX50E,4345.04,4368.95,4327.98,4358.05,4358.05,27109300
27-04-2023,S&P/NZX 50 INDEX GROSS,NZ50,11934.98,11957.97,11909.78,11918.22,11918.22,27433600
27-04-2023,Russell 2000,RUT,1733.4,1752,1726.77,1751.22,1751.22,3750550000
27-04-2023,HANG SENG INDEX,HSI,19736.35,19880.29,19662.6,19840.28,19840.28,2150454000
27-04-2023,Euronext 100 Index,N100,1365.34,1371.4,1361.34,1368.7,1368.7,181013300
27-04-2023,NYSE AMEX COMPOSITE INDEX,XAX,4174.15,4220.39,4171.13,4191,4191,-
27-04-2023,Nikkei 225,N225,28340.59,28459.73,28241.67,28457.68,28457.68,73600000
27-04-2023,NYSE COMPOSITE,NYA,15228.58,15443.06,15228.58,15431.64,15431.64,3750550000
27-04-2023,S&P/ASX 200,AXJO,7324.6,7324.7,7275.3,7292.7,7292.7,539200
27-04-2023,Shenzhen Index,399001.SZ,11140.89,11258.76,11128.11,11217,11217,1489500
27-04-2023,IPC MEXICO,MXX,54079.54,54501.26,54020.61,54442.17,54442.17,159097300
27-04-2023,S&P/TSX Composite index,GSPTSE,20400.8,20546.7,20400.8,20522.6,20522.6,213761600
27-04-2023,IDX COMPOSITE,JKSE,6910.85,6971.91,6877.65,6945.48,6945.48,161595900
27-04-2023,Dow Jones Industrial Average,DJI,33381.66,33859.75,33374.65,33826.16,33826.16,343240000
27-04-2023,BEL 20,BFX,3784.77,3787.75,3766.22,3779.42,3779.42,4900
27-04-2023,SSE Composite Index,000001.SS,3256.23,3299.3,3253.11,3285.88,3285.88,341600
27-04-2023,TA-125,TA125.TA,1718.75,1740.91,1714.02,1738.77,1738.77,100791500
27-04-2023,Cboe UK 100,BUK100P,785.31,786.68,781.75,783.07,783.07,-
27-04-2023,CAC 40,FCHI,7450.1,7507.26,7446.66,7483.84,7483.84,78104400
27-04-2023,NASDAQ Composite,IXIC,11972.15,12154.01,11950.92,12142.24,12142.24,5253710000
27-04-2023,S&P/CLX IPSA,IPSA,-,-,-,-,-,-
27-04-2023,KOSPI Composite Index,KS11,2484.31,2499.01,2465.83,2495.81,2495.81,732600
27-04-2023,MOEX Russia Index,IMOEX.ME,2620.65,2646.18,2617.04,2646.18,2646.18,-
27-04-2023,MERVAL,MERV,304797,307057,295681.09,296808.91,296808.91,-
27-04-2023,S&P BSE SENSEX,BSESN,60315.56,60698.31,60271.49,60649.38,60649.38,5500
27-04-2023,TSEC weighted index,TWII,15374.39,15455.88,15306.69,15411.49,15411.49,2616700
27-04-2023,ALL ORDINARIES,AORD,7502.8,7510.3,7465.1,7482.2,7482.2,909456900
27-04-2023,DAX PERFORMANCE-INDEX,GDAXI,15739.35,15859.25,15706.69,15800.45,15800.45,79622200
26-04-2023,MOEX Russia Index,IMOEX.ME,2625.62,2631.13,2614.98,2620.33,2620.33,-
26-04-2023,ESTX 50 PR.EUR,STOXX50E,4373.21,4373.21,4324.43,4347.71,4347.71,35478500
26-04-2023,BEL 20,BFX,3804.95,3815.6,3782.22,3795.6,3795.6,6300
26-04-2023,KOSPI Composite Index,KS11,2489.49,2498.56,2481.38,2484.83,2484.83,1088100
26-04-2023,ALL ORDINARIES,AORD,7512.2,7512.2,7472.6,7502.8,7502.8,1143958600
26-04-2023,IBOVESPA,BVSP,103220,103668,102233,102312,102312,10115500
26-04-2023,CAC 40,FCHI,7496.48,7508.13,7427.53,7466.66,7466.66,91913500
26-04-2023,Shenzhen Index,399001.SZ,11101.18,11244.04,11088.2,11185.68,11185.68,1591200
26-04-2023,S&P 500,GSPC,4087.78,4089.67,4049.35,4055.99,4055.99,3837030000
26-04-2023,Russell 2000,RUT,1741.29,1747.28,1725.82,1730.41,1730.41,3837030000
26-04-2023,S&P BSE SENSEX,BSESN,60087.98,60362.79,59954.91,60300.58,60300.58,4500
26-04-2023,IPC MEXICO,MXX,54356.36,54633.97,53902.05,54023.32,54023.32,196553700
26-04-2023,S&P/ASX 200,AXJO,7293.9,7324.4,7285.3,7316.3,7316.3,794500
26-04-2023,TSEC weighted index,TWII,15352.03,15398.4,15284.46,15374.63,15374.63,2745800
26-04-2023,Dow Jones Industrial Average,DJI,33596.34,33645.83,33235.85,33301.87,33301.87,321170000
26-04-2023,Cboe UK 100,BUK100P,789.74,789.78,782.8,785.31,785.31,-
26-04-2023,HANG SENG INDEX,HSI,19520.97,19903.73,19520.97,19757.27,19757.27,1941042600
26-04-2023,S&P/NZX 50 INDEX GROSS,NZ50,12026.39,12026.39,11916.97,11934.98,11934.98,26403000
26-04-2023,NYSE COMPOSITE,NYA,15363.53,15363.53,15201.1,15228.58,15228.58,3837030000
26-04-2023,Nikkei 225,N225,28478.52,28551.61,28319.77,28416.47,28416.47,68700000
26-04-2023,Euronext 100 Index,N100,1375.27,1375.27,1358.71,1365.77,1365.77,199265900
26-04-2023,NYSE AMEX COMPOSITE INDEX,XAX,4191.33,4214.58,4158.52,4174.15,4174.15,-
26-04-2023,SSE Composite Index,000001.SS,3255.22,3277.98,3239.99,3264.1,3264.1,357900
26-04-2023,MERVAL,MERV,303058.41,305651.31,292743.41,304797,304797,-
26-04-2023,IDX COMPOSITE,JKSE,6821.81,6910.15,6821.6,6910.15,6910.15,120164300
26-04-2023,DAX PERFORMANCE-INDEX,GDAXI,15804.5,15826.02,15694.36,15795.73,15795.73,74374600
26-04-2023,S&P/CLX IPSA,IPSA,-,-,-,-,-,-
26-04-2023,Top 40 USD Net TRI Index,JN0U.JO,4249.49,4263.01,4206.49,4239.15,4239.15,-
26-04-2023,CBOE Volatility Index,VIX,18.66,19.61,17.87,18.84,18.84,-
26-04-2023,NASDAQ Composite,IXIC,11913.23,11967.99,11833.07,11854.35,11854.35,5281970000
26-04-2023,S&P/TSX Composite index,GSPTSE,20451.6,20501.5,20324.5,20366.7,20366.7,228511300
25-04-2023,CAC 40,FCHI,7528.15,7541.72,7504.26,7531.61,7531.61,73945200
25-04-2023,Shenzhen Index,399001.SZ,11307.09,11320.45,11034.18,11149.01,11149.01,1733200
25-04-2023,S&P/CLX IPSA,IPSA,-,-,-,-,-,-
25-04-2023,S&P BSE SENSEX,BSESN,60202.77,60268.67,59967.02,60130.71,60130.71,6500
25-04-2023,IPC MEXICO,MXX,54569.69,54734.13,54301.75,54371.09,54371.09,134099200
25-04-2023,NASDAQ Composite,IXIC,11968.81,11990.46,11798.77,11799.16,11799.16,4806020000
25-04-2023,HANG SENG INDEX,HSI,19903.53,19910.28,19527.63,19617.88,19617.88,2196274500
25-04-2023,Top 40 USD Net TRI Index,JN0U.JO,4286.45,4292.55,4214.3,4226.01,4226.01,-
25-04-2023,Russell 2000,RUT,1779.33,1779.33,1745.91,1745.95,1745.95,3978640000
25-04-2023,Dow Jones Industrial Average,DJI,33828.34,33875.49,33525.39,33530.83,33530.83,297880000
25-04-2023,Cboe UK 100,BUK100P,791.74,791.85,786.76,789.74,789.74,-
25-04-2023,CBOE Volatility Index,VIX,17.62,19.86,17.33,18.76,18.76,-
25-04-2023,NYSE COMPOSITE,NYA,15606.71,15606.71,15361.57,15363.53,15363.53,3978640000
